no;year;id;wks;union;independen
2526;6;361;48;0;7.170119762
2527;7;361;51;0;7.216710091
2528;1;362;52;0;6.586170197
2529;2;362;52;0;6.661849976
2530;3;362;51;0;6.813439846
2531;4;362;51;0;6.861710072
2532;5;362;52;0;7.069019794
2533;6;362;52;0;7.077499866
2534;7;362;51;0;7.11070013
2535;1;363;49;1;6.122489929
2536;2;363;49;1;6.165420055
2537;3;363;49;1;6.216609955
2538;4;363;42;1;6.565259933
2539;5;363;34;1;6.620069981
2540;6;363;47;1;6.693319798
2541;7;363;47;1;6.802390099
2542;1;364;49;0;6.437749863
2543;2;364;47;0;6.396930218
2544;3;364;48;0;6.470799923
2545;4;364;47;0;6.745240211
2546;5;364;48;0;6.77421999
2547;6;364;47;0;6.790100098
2548;7;364;47;0;6.790100098
2549;1;365;48;0;6.905749798
2550;2;365;49;0;6.905749798
2551;3;365;49;0;5.017280102
2552;4;365;50;0;7.377759933
2553;5;365;48;0;7.467370033
2554;6;365;47;0;7.377759933
2555;7;365;49;0;7.331059933
2556;1;366;47;0;6.620069981
2557;2;366;50;0;6.551080227
2558;3;366;51;0;6.551080227
2559;4;366;46;0;5.872119904
2560;5;366;52;0;6.925600052
2561;6;366;51;0;6.765039921
2562;7;366;50;0;6.682109833
2563;1;367;50;0;6.514709949
2564;2;367;42;0;6.762730122
2565;3;367;49;0;6.937310219
2566;4;367;48;0;6.829790115
2567;5;367;38;0;6.88244009
2568;6;367;50;0;6.980080128
2569;7;367;49;0;7.090079784
2570;1;368;49;0;6.467700005
2571;2;368;49;0;6.620069981
2572;3;368;49;0;6.768489838
2573;4;368;47;0;6.995769978
2574;5;368;49;0;7.136479855
2575;6;368;48;0;7.377759933
2576;7;368;48;0;7.549610138
2577;1;369;50;1;6.297110081
2578;2;369;50;1;6.492239952
2579;3;369;50;1;6.745240211
2580;4;369;49;1;6.88244009
2581;5;369;50;1;6.956550121
2582;6;369;49;1;7.047520161
2583;7;369;48;1;7.130899906
2584;1;370;49;1;6.602590084
2585;2;370;49;1;6.624070168
2586;3;370;49;1;6.715380192
2587;4;370;49;1;6.842679977
2588;5;370;47;1;7.025539875
2589;6;370;48;1;7.22329998
2590;7;370;47;1;7.090079784
2591;1;371;46;1;6.565259933
2592;2;371;47;1;6.659289837
2593;3;371;47;1;6.78783989
2594;4;371;47;1;6.85435009
2595;5;371;47;1;6.966020107
2596;6;371;47;1;7.153830051
2597;7;371;47;1;7.109059811
2598;1;372;49;0;6.522089958
2599;2;372;49;0;6.586170197
2600;3;372;47;0;6.652860165
2601;4;372;48;0;6.652860165
2602;5;372;48;0;6.777649879
2603;6;372;47;0;6.802390099
2604;7;372;48;0;6.930490017
2605;1;373;47;0;6.056779861
2606;2;373;50;0;6.234409809
2607;3;373;50;0;6.396930218
2608;4;373;50;0;6.398590088
2609;5;373;50;0;6.396930218
2610;6;373;49;0;6.396930218
2611;7;373;47;0;6.476970196
2612;1;374;50;0;5.768320084
2613;2;374;50;0;5.857930183
2614;3;374;49;0;6.03786993
2615;4;374;50;0;6.107019901
2616;5;374;50;0;6.173789978
2617;6;374;50;0;6.232450008
2618;7;374;49;0;6.267199993
2619;1;375;46;1;5.683579922
2620;2;375;45;1;5.733339787
2621;3;375;41;1;5.886099815
2622;4;375;40;0;5.945419788
2623;5;375;38;1;6.013720036
2624;6;375;42;0;6.023449898
2625;7;375;36;0;6.107019901
2626;1;376;47;0;6.492239952
2627;2;376;48;0;6.551080227
2628;3;376;48;0;6.606649876
2629;4;376;48;0;6.68460989
2630;5;376;47;0;6.745240211
2631;6;376;49;0;6.802390099
2632;7;376;47;0;6.856460094
2633;1;377;50;0;6.829790115
2634;2;377;50;0;6.905749798
2635;3;377;49;0;6.907760143
2636;4;377;50;0;7.047520161
2637;5;377;52;0;7.207859993
2638;6;377;50;0;6.949860096
2639;7;377;50;0;7.408530235
2640;1;378;50;0;6.492239952
2641;2;378;49;0;6.659289837
2642;3;378;52;0;6.656730175
2643;4;378;50;0;6.802390099
2644;5;378;50;0;7.081709862
2645;6;378;50;0;7.159289837
2646;7;378;48;0;7.272399902
2647;1;379;49;0;6.492239952
2648;2;379;48;0;6.543910027
2649;3;379;49;0;6.507279873
2650;4;379;50;0;6.715380192
2651;5;379;49;0;6.739339828
2652;6;379;50;0;6.892640114
2653;7;379;49;0;6.951769829
2654;1;380;52;1;6.363029957
2655;2;380;50;1;6.405230045
2656;3;380;50;1;6.413459778
2657;4;380;50;1;6.421619892
2658;5;380;49;1;6.437749863
2659;6;380;48;1;6.620069981
2660;7;380;48;1;6.68460989
2661;1;381;48;1;6.371610165
2662;2;381;48;1;6.416729927
2663;3;381;48;1;6.396930218
2664;4;381;45;1;6.551080227
2665;5;381;47;1;6.907760143
2666;6;381;48;1;6.802390099
2667;7;381;47;1;6.907760143
2668;1;382;49;1;6.437749863
2669;2;382;49;1;6.437749863
2670;3;382;49;1;6.336830139
2671;4;382;49;1;6.376729965
2672;5;382;50;1;6.393589973
2673;6;382;50;1;6.715380192
2674;7;382;51;1;6.543910027
2675;1;383;43;1;6.802390099
2676;2;383;42;1;6.905749798
2677;3;383;46;1;6.966020107
2678;4;383;45;1;6.956550121
2679;5;383;46;1;7.090079784
2680;6;383;41;1;7.130899906
2681;7;383;43;1;6.961299896
2682;1;384;51;1;5.783830166
2683;2;384;49;1;6.122489929
2684;3;384;50;1;6.109250069
2685;4;384;50;1;6.109250069
2686;5;384;45;1;6.163310051
2687;6;384;50;1;6.192359924
2688;7;384;49;1;6.496769905
2689;1;385;47;1;6.606649876
2690;2;385;52;1;6.733399868
2691;3;385;50;1;6.791220188
2692;4;385;49;1;6.845880032
2693;5;385;51;1;6.955589771
2694;6;385;50;1;7.122869968
2695;7;385;50;1;7.16549015
2696;1;386;49;0;6.905749798
2697;2;386;49;0;6.905749798
2698;3;386;49;0;7.261929989
2699;4;386;49;0;7.279319763
2700;5;386;50;0;7.393260002
2701;6;386;49;0;7.359469891
2702;7;386;49;0;7.863269806
2703;1;387;46;0;6.565259933
2704;2;387;49;0;6.551080227
2705;3;387;52;0;6.633319855
2706;4;387;49;0;6.616069794
2707;5;387;49;0;6.804609776
2708;6;387;50;0;6.907760143
2709;7;387;51;0;7.185389996
2710;1;388;44;0;6.802390099
2711;2;388;45;0;6.905749798
2712;3;388;44;0;7.090079784
2713;4;388;46;0;7.130899906
2714;5;388;45;0;7.244229794
2715;6;388;43;0;7.313220024
2716;7;388;43;0;7.313220024
2717;1;389;39;1;6.905749798
2718;2;389;52;1;6.905749798
2719;3;389;52;1;7.1115098
2720;4;389;48;1;7.271699905
2721;5;389;52;1;7.338890076
2722;6;389;50;1;7.346010208
2723;7;389;50;1;7.592870235
2724;1;390;48;0;6.747590065
2725;2;390;47;0;6.842679977
2726;3;390;46;0;6.937310219
2727;4;390;47;0;7.038780212
2728;5;390;47;0;7.130899906
2729;6;390;47;0;7.226210117
2730;7;390;46;0;7.323170185
2731;1;391;52;1;6.295269966
2732;2;391;51;1;6.450469971
2733;3;391;51;0;6.39192009
2734;4;391;48;0;6.577859879
2735;5;391;48;0;6.561029911
2736;6;391;48;0;6.597149849
2737;7;391;47;0;6.656730175
2738;1;392;48;0;6.359570026
2739;2;392;50;0;6.396930218
2740;3;392;50;0;6.476970196
2741;4;392;49;0;6.086770058
2742;5;392;45;0;6.659289837
2743;6;392;51;0;6.791220188
2744;7;392;25;0;6.840549946
2745;1;393;48;1;6.444129944
2746;2;393;44;1;6.568079948
2747;3;393;48;1;6.634630203
2748;4;393;46;1;6.733399868
2749;5;393;48;1;6.834109783
2750;6;393;48;1;6.935369968
2751;7;393;46;1;7.016610146
2752;1;394;49;0;6.2146101
2753;2;394;50;0;6.2146101
2754;3;394;50;0;6.413459778
2755;4;394;50;0;6.507279873
2756;5;394;50;0;6.697030067
2757;6;394;50;0;6.697030067
2758;7;394;50;0;6.77421999
2759;1;395;48;1;6.059120178
2760;2;395;49;1;6.111470222
2761;3;395;31;1;6.272880077
2762;4;395;48;1;6.311729908
2763;5;395;44;1;6.418360233
2764;6;395;45;1;6.579249859
2765;7;395;50;1;6.660580158
2766;1;396;45;0;6.052090168
2767;2;396;47;0;6.109250069
2768;3;396;48;0;6.2146101
2769;4;396;49;0;6.309919834
2770;5;396;45;0;6.551080227
2771;6;396;50;0;6.551080227
2772;7;396;52;0;6.620069981
2773;1;397;49;0;6.779920101
2774;2;397;51;0;6.866930008
2775;3;397;50;0;6.897699833
2776;4;397;50;0;6.968850136
2777;5;397;50;0;7.058760166
2778;6;397;51;0;7.130899906
2779;7;397;49;0;6.98472023
2780;1;398;49;0;6.536690235
2781;2;398;48;0;6.659289837
2782;3;398;49;0;6.791220188
2783;4;398;46;0;6.887549877
2784;5;398;47;0;6.98472023
2785;6;398;48;0;7.090079784
2786;7;398;47;0;7.244229794
2787;1;399;42;1;6.380119801
2788;2;399;48;1;6.461470127
2789;3;399;48;1;6.548220158
2790;4;399;47;1;6.673299789
2791;5;399;47;1;6.771940231
2792;6;399;39;1;6.89467001
2793;7;399;47;1;6.956550121
2794;1;400;28;1;6.508769989
2795;2;400;50;1;6.602590084
2796;3;400;48;1;6.693319798
2797;4;400;49;1;6.753439903
2798;5;400;46;1;6.801280022
2799;6;400;33;1;6.955589771
2800;7;400;51;1;7.033510208
2801;1;401;49;1;6.586170197
2802;2;401;42;1;6.685860157
2803;3;401;28;0;6.785590172
2804;4;401;38;1;6.733399868
2805;5;401;48;0;7.600900173
2806;6;401;39;0;7.183110237
2807;7;401;44;0;7.495540142
2808;1;402;50;0;6.905749798
2809;2;402;48;0;6.905749798
2810;3;402;51;0;6.907760143
2811;4;402;50;0;7.130899906
2812;5;402;49;0;7.207859993
2813;6;402;52;0;7.446589947
2814;7;402;51;0;7.467370033
2815;1;403;50;1;6.905749798
2816;2;403;50;1;6.905749798
2817;3;403;50;1;7.166269779
2818;4;403;50;1;7.130899906
2819;5;403;50;1;7.377759933
2820;6;403;50;1;7.408530235
2821;7;403;50;1;7.475910187
2822;1;404;50;1;6.551080227
2823;2;404;50;1;6.68460989
2824;3;404;46;1;6.802390099
2825;4;404;41;1;6.824369907
2826;5;404;49;1;6.932449818
2827;6;404;49;1;7.003069878
2828;7;404;49;1;7.051859856
2829;1;405;48;0;6.905749798
2830;2;405;49;0;6.905749798
2831;3;405;49;0;7.130899906
2832;4;405;48;0;7.244229794
2833;5;405;48;0;7.467370033
2834;6;405;47;0;7.450079918
2835;7;405;47;0;7.649690151
2836;1;406;48;1;6.396930218
2837;2;406;43;1;6.480040073
2838;3;406;48;1;6.549650192
2839;4;406;47;1;6.654150009
2840;5;406;44;1;6.68460989
2841;6;406;46;1;6.829790115
2842;7;406;48;1;6.975409985
2843;1;407;52;0;6.802390099
2844;2;407;44;0;6.905749798
2845;3;407;46;0;7.095059872
2846;4;407;46;0;7.180069923
2847;5;407;45;0;7.279319763
2848;6;407;46;0;7.346010208
2849;7;407;47;0;7.467370033
2850;1;408;42;0;6.122489929
2851;2;408;50;0;6.148469925
2852;3;408;37;0;6.206580162
2853;4;408;38;0;6.309919834
2854;5;408;38;0;6.583409786
2855;6;408;42;0;6.586170197
2856;7;408;40;0;6.626719952
2857;1;409;50;1;6.388559818
2858;2;409;50;1;6.437749863
2859;3;409;49;1;6.476970196
2860;4;409;50;1;6.56385994
2861;5;409;52;0;6.445720196
2862;6;409;50;0;6.88244009
2863;7;409;51;0;6.966020107
2864;1;410;22;0;5.598420143
2865;2;410;44;0;5.703780174
2866;3;410;52;0;5.828949928
2867;4;410;52;0;6.052090168
2868;5;410;50;0;6.109250069
2869;6;410;44;0;6.163310051
2870;7;410;48;0;6.396930218
2871;1;411;51;0;6.021019936
2872;2;411;47;0;6.173789978
2873;3;411;46;0;6.309919834
2874;4;411;49;0;6.579249859
2875;5;411;48;0;6.656730175
2876;6;411;48;0;6.650279999
2877;7;411;47;0;6.925600052
2878;1;412;50;0;6.371610165
2879;2;412;49;0;6.721429825
2880;3;412;49;0;6.753439903
2881;4;412;48;0;7.244229794
2882;5;412;43;0;7.244229794
2883;6;412;50;0;7.11070013
2884;7;412;47;0;7.313220024
2885;1;413;47;0;6.551080227
2886;2;413;38;0;6.786719799
2887;3;413;48;0;6.880380154
2888;4;413;48;0;6.968850136
2889;5;413;48;0;7.03703022
2890;6;413;48;0;7.00124979
2891;7;413;49;0;7.279319763
2892;1;414;47;1;6.476970196
2893;2;414;47;1;6.565259933
2894;3;414;47;1;6.551080227
2895;4;414;52;1;6.551080227
2896;5;414;47;1;6.745240211
2897;6;414;47;1;6.861710072
2898;7;414;47;1;7.003069878
2899;1;415;32;1;6.059120178
2900;2;415;47;1;6.035480022
2901;3;415;50;1;6.079929829
2902;4;415;48;1;6.16121006
2903;5;415;48;1;6.318970203
2904;6;415;41;1;6.270989895
2905;7;415;45;1;6.444129944
2906;1;416;46;1;6.464590073
2907;2;416;43;1;6.532330036
2908;3;416;46;1;6.607999802
2909;4;416;46;1;6.60394001
2910;5;416;46;1;6.802390099
2911;6;416;46;1;6.906750202
2912;7;416;46;1;7.018400192
2913;1;417;47;0;5.616769791
2914;2;417;51;0;6.001410007
2915;3;417;38;0;6.126870155
2916;4;417;38;0;6.120299816
2917;5;417;45;0;6.230480194
2918;6;417;48;0;6.300789833
2919;7;417;43;0;6.36646986
2920;1;418;47;1;6.492239952
2921;2;418;47;1;6.629360199
2922;3;418;47;1;6.661849976
2923;4;418;46;1;6.659289837
2924;5;418;46;1;6.756929874
2925;6;418;45;1;6.824369907
2926;7;418;46;1;6.907760143
2927;1;419;27;0;6.551080227
2928;2;419;52;0;6.633319855
2929;3;419;50;0;6.70318985
2930;4;419;52;0;6.791220188
2931;5;419;50;0;6.856460094
2932;6;419;50;0;7.069019794
2933;7;419;50;0;7.377759933
2934;1;420;50;0;6.396930218
2935;2;420;50;0;6.396930218
2936;3;420;50;0;6.476970196
2937;4;420;47;0;6.620069981
2938;5;420;50;0;6.745240211
2939;6;420;49;0;6.790100098
2940;7;420;49;0;6.885509968
2941;1;421;36;0;5.966149807
2942;2;421;39;0;6.109250069
2943;3;421;36;0;6.309919834
2944;4;421;38;0;6.396930218
2945;5;421;36;0;6.469250202
2946;6;421;37;0;6.514709949
2947;7;421;38;0;6.620069981
2948;1;422;49;1;6.210599899
2949;2;422;48;1;6.291570187
2950;3;422;49;1;6.410170078
2951;4;422;49;1;6.476970196
2952;5;422;49;1;6.570879936
2953;6;422;47;1;6.677080154
2954;7;422;44;1;6.771940231
2955;1;423;50;1;6.646389961
2956;2;423;48;1;6.690839767
2957;3;423;42;1;6.690839767
2958;4;423;40;1;6.866930008
2959;5;423;48;0;6.309919834
2960;6;423;36;0;6.818920135
2961;7;423;50;0;7.029089928
2962;1;424;37;0;6.829790115
2963;2;424;36;1;6.856460094
2964;3;424;38;1;6.907760143
2965;4;424;42;0;6.956550121
2966;5;424;46;1;7.003069878
2967;6;424;45;1;7.090079784
2968;7;424;38;1;7.189169884
2969;1;425;50;1;6.052090168
2970;2;425;48;1;6.620069981
2971;3;425;49;1;6.768489838
2972;4;425;48;1;6.77421999
2973;5;425;48;1;6.88244009
2974;6;425;48;1;6.970729828
2975;7;425;48;1;7.069019794
2976;1;426;49;1;6.467700005
2977;2;426;52;1;6.551080227
2978;3;426;50;1;6.551080227
2979;4;426;48;1;6.659289837
2980;5;426;46;1;6.68460989
2981;6;426;47;1;6.745240211
2982;7;426;47;1;6.866930008
2983;1;427;46;0;6.905749798
2984;2;427;45;0;6.905749798
2985;3;427;50;0;7.312550068
2986;4;427;46;0;7.313220024
2987;5;427;50;0;7.408530235
2988;6;427;51;0;7.398789883
2989;7;427;48;0;7.625599861
2990;1;428;37;0;6.109250069
2991;2;428;48;0;6.192359924
2992;3;428;36;0;6.253829956
2993;4;428;37;0;6.253829956
2994;5;428;36;0;6.429719925
2995;6;428;37;0;6.476970196
2996;7;428;36;0;6.551080227
2997;1;429;29;1;6.282269955
2998;2;429;44;1;6.543910027
2999;3;429;39;1;6.489200115
3000;4;429;48;1;6.582029819
3001;5;429;45;1;6.802390099
3002;6;429;28;1;6.887549877
3003;7;429;47;1;6.829790115
3004;1;430;49;0;5.416100025
3005;2;430;40;0;5.521460056
3006;3;430;39;0;5.616769791
3007;4;430;47;0;5.940169811
3008;5;430;51;0;6.068429947
3009;6;430;49;0;6.177939892
3010;7;430;48;0;6.265299797
3011;1;431;51;0;5.680170059
3012;2;431;52;0;5.814129829
3013;3;431;52;0;5.723589897
3014;4;431;41;1;6.212609768
3015;5;431;51;1;6.37842989
3016;6;431;50;1;6.459899902
3017;7;431;48;1;6.56385994
3018;1;432;50;1;6.905749798
3019;2;432;49;1;6.905749798
3020;3;432;52;1;7.038780212
3021;4;432;50;1;7.106609821
3022;5;432;50;1;7.218910217
3023;6;432;50;1;7.279319763
3024;7;432;50;1;7.319859982
3025;1;433;49;0;6.421619892
3026;2;433;49;0;6.421619892
3027;3;433;49;0;6.466139793
3028;4;433;49;0;6.845880032
3029;5;433;49;0;6.620069981
3030;6;433;49;0;6.620069981
3031;7;433;49;0;6.802390099
3032;1;434;12;1;6.54102993
3033;2;434;30;1;6.579249859
3034;3;434;25;1;6.641180038
3035;4;434;52;1;6.74052
3036;5;434;50;1;6.852240086
3037;6;434;46;1;6.956550121
3038;7;434;46;1;7.069869995
3039;1;435;47;1;6.613379955
3040;2;435;41;1;6.679599762
3041;3;435;39;1;6.715380192
3042;4;435;46;1;6.866930008
3043;5;435;50;1;6.932449818
3044;6;435;48;1;7.003069878
3045;7;435;45;1;7.090079784
3046;1;436;52;0;6.476970196
3047;2;436;52;0;6.476970196
3048;3;436;48;0;6.551080227
3049;4;436;49;0;6.532330036
3050;5;436;50;0;6.620069981
3051;6;436;52;0;6.668230057
3052;7;436;52;0;6.175869942
3053;1;437;50;1;6.100319862
3054;2;437;49;1;6.226540089
3055;3;437;50;1;6.304450035
3056;4;437;50;1;6.349140167
3057;5;437;50;1;6.393589973
3058;6;437;24;1;6.39192009
3059;7;437;27;1;6.548220158
3060;1;438;49;1;6.244170189
3061;2;438;42;1;6.345640182
3062;3;438;48;1;6.421619892
3063;4;438;49;1;6.514709949
3064;5;438;49;1;6.586170197
3065;6;438;49;1;6.68460989
3066;7;438;41;1;6.751100063
3067;1;439;50;1;6.354370117
3068;2;439;46;1;6.453619957
3069;3;439;45;1;6.821109772
3070;4;439;50;1;6.94698
3071;5;439;47;1;7.07242012
3072;6;439;45;1;7.07242012
3073;7;439;49;1;7.279319763
3074;1;440;50;0;6.109250069
3075;2;440;51;0;6.137730122
3076;3;440;51;0;6.052090168
3077;4;440;51;0;6.163310051
3078;5;440;50;0;6.309919834
3079;6;440;50;0;6.309919834
3080;7;440;50;0;6.476970196
3081;1;441;40;0;6.2146101
3082;2;441;51;0;6.2146101
3083;3;441;51;0;6.2146101
3084;4;441;51;0;6.309919834
3085;5;441;51;0;6.476970196
3086;6;441;51;0;6.620069981
3087;7;441;51;0;6.668230057
3088;1;442;50;0;5.953239918
3089;2;442;51;0;6.14632988
3090;3;442;50;0;6.249979973
3091;4;442;49;0;6.309919834
3092;5;442;48;0;6.476970196
3093;6;442;45;0;6.437749863
3094;7;442;48;0;6.646389961
3095;1;443;49;0;5.932250023
3096;2;443;49;0;6.068429947
3097;3;443;50;0;6.232450008
3098;4;443;50;0;6.295269966
3099;5;443;50;0;6.280399799
3100;6;443;49;0;6.356110096
3101;7;443;49;0;6.308100224
3102;1;444;40;1;6.685860157
3103;2;444;44;1;6.68460989
3104;3;444;43;1;6.745240211
3105;4;444;43;1;6.956550121
3106;5;444;48;1;6.907760143
3107;6;444;50;1;6.956550121
3108;7;444;43;1;7.090079784
3109;1;445;41;1;6.791220188
3110;2;445;40;1;6.905749798
3111;3;445;39;1;7.003069878
3112;4;445;39;1;7.090079784
3113;5;445;39;1;7.170119762
3114;6;445;38;1;7.200419903
3115;7;445;37;1;7.313220024
3116;1;446;48;0;5.89989996
3117;2;446;49;0;5.991459846
3118;3;446;49;0;6.102560043
3119;4;446;47;0;5.89440012
3120;5;446;40;0;6.447309971
3121;6;446;41;0;6.336830139
3122;7;446;42;0;6.476970196
3123;1;447;47;0;5.703780174
3124;2;447;52;0;5.783830166
3125;3;447;52;0;5.991459846
3126;4;447;52;0;5.991459846
3127;5;447;52;0;6.086770058
3128;6;447;52;0;6.163310051
3129;7;447;52;0;6.163310051
3130;1;448;50;1;6.522089958
3131;2;448;51;1;6.579249859
3132;3;448;48;1;6.709300041
3133;4;448;51;1;6.733399868
3134;5;448;51;1;6.887549877
3135;6;448;48;1;6.956550121
3136;7;448;43;1;7.047520161
3137;1;449;50;0;5.966149807
3138;2;449;52;0;6.086770058
3139;3;449;50;0;6.163310051
3140;4;449;44;0;6.856460094
3141;5;449;49;1;6.576469898
3142;6;449;50;1;7.109879971
3143;7;449;43;0;7.090079784
3144;1;450;50;1;6.481579781
3145;2;450;48;1;6.586170197
3146;3;450;44;1;6.660580158
3147;4;450;50;1;6.769639969
3148;5;450;50;1;6.887549877
3149;6;450;48;1;6.973539829
3150;7;450;49;1;7.083390236
3151;1;451;50;1;6.342120171
3152;2;451;50;1;6.558199883
3153;3;451;50;1;6.665679932
3154;4;451;50;1;6.754600048
3155;5;451;50;1;6.833030224
3156;6;451;48;1;6.935369968
3157;7;451;37;1;7.007599831
3158;1;452;34;0;5.940169811
3159;2;452;48;0;5.886099815
3160;3;452;47;0;6.063789845
3161;4;452;45;0;5.908080101
3162;5;452;49;0;6.248040199
3163;6;452;48;0;6.502789974
3164;7;452;45;0;6.467700005
3165;1;453;45;0;6.802390099
3166;2;453;48;0;6.834109783
3167;3;453;47;1;6.893660069
3168;4;453;46;0;6.893660069
3169;5;453;49;0;7.01391983
3170;6;453;48;1;7.170119762
3171;7;453;46;1;7.299799919
3172;1;454;48;1;6.523560047
3173;2;454;52;1;6.553929806
3174;3;454;51;1;6.553929806
3175;4;454;49;1;6.783329964
3176;5;454;50;0;7.047520161
3177;6;454;49;0;7.025539875
3178;7;454;49;0;7.207859993
3179;1;455;49;0;6.109250069
3180;2;455;49;0;6.204559803
3181;3;455;49;0;6.194409847
3182;4;455;50;0;6.282269955
3183;5;455;49;0;6.354370117
3184;6;455;49;0;6.499790192
3185;7;455;51;0;6.558199883
3186;1;456;49;0;6.514709949
3187;2;456;48;0;6.595779896
3188;3;456;46;0;6.665679932
3189;4;456;48;0;6.599870205
3190;5;456;48;0;6.887549877
3191;6;456;48;0;6.952730179
3192;7;456;49;0;6.956550121
3193;1;457;52;1;5.937540054
3194;2;457;50;1;6.084499836
3195;3;457;50;1;6.061460018
3196;4;457;51;1;6.2146101
3197;5;457;50;1;6.2146101
3198;6;457;50;1;6.302619934
3199;7;457;50;1;6.396930218
3200;1;458;41;0;6.514709949
3201;2;458;41;0;6.613379955
3202;3;458;43;0;6.715380192
3203;4;458;41;0;6.818920135
3204;5;458;42;0;6.956550121
3205;6;458;40;0;7.047520161
3206;7;458;51;0;6.85435009
3207;1;459;47;0;6.31716013
3208;2;459;47;0;6.695799828
3209;3;459;47;0;6.815639973
3210;4;459;46;0;6.872129917
3211;5;459;47;0;7.106609821
3212;6;459;47;0;7.096720219
3213;7;459;46;0;7.200419903
3214;1;460;47;1;6.499790192
3215;2;460;41;1;6.727429867
3216;3;460;44;1;6.715380192
3217;4;460;50;1;6.778779984
3218;5;460;44;1;6.912740231
3219;6;460;43;1;6.932449818
3220;7;460;43;1;7.408530235
3221;1;461;50;0;6.327939987
3222;2;461;49;0;6.445720196
3223;3;461;49;0;6.453619957
3224;4;461;49;0;6.507279873
3225;5;461;49;0;6.697030067
3226;6;461;49;0;6.813439846
3227;7;461;49;0;6.856460094
3228;1;462;39;0;6.163310051
3229;2;462;44;0;6.396930218
3230;3;462;25;0;5.955840111
3231;4;462;51;0;6.075349808
3232;5;462;50;0;6.263400078
3233;6;462;49;0;6.336830139
3234;7;462;37;0;6.421619892
3235;1;463;48;0;6.678339958
3236;2;463;50;0;6.68460989
3237;3;463;48;0;6.856460094
3238;4;463;48;0;6.856460094
3239;5;463;47;0;6.907760143
3240;6;463;47;0;7.047520161
3241;7;463;45;0;7.279319763
3242;1;464;49;0;5.926929951
3243;2;464;52;0;5.991459846
3244;3;464;49;0;5.857930183
3245;4;464;50;0;6.079929829
3246;5;464;50;0;6.2146101
3247;6;464;49;0;6.437749863
3248;7;464;49;0;6.55535984
3249;1;465;37;1;6.2146101
3250;2;465;39;1;6.380119801
3251;3;465;36;1;6.354370117
3252;4;465;39;1;6.476970196
3253;5;465;37;1;6.437749863
3254;6;465;38;1;6.529419899
3255;7;465;38;1;6.68460989
3256;1;466;50;1;6.244170189
3257;2;466;38;1;6.345640182
3258;3;466;49;1;6.421619892
3259;4;466;48;1;6.514709949
3260;5;466;49;0;6.586170197
3261;6;466;48;1;6.68460989
3262;7;466;30;1;6.751100063
3263;1;467;46;1;6.234409809
3264;2;467;51;1;6.318970203
3265;3;467;49;1;6.421619892
3266;4;467;49;1;6.493750095
3267;5;467;49;1;6.551080227
3268;6;467;49;1;7.003069878
3269;7;467;49;1;6.810140133
3270;1;468;49;0;6.905749798
3271;2;468;48;0;6.905749798
3272;3;468;48;0;7.313220024
3273;4;468;49;0;7.313220024
3274;5;468;49;0;7.313220024
3275;6;468;49;0;7.377759933
3276;7;468;50;0;7.377759933
3277;1;469;40;0;5.393630028
3278;2;469;35;0;5.438079834
3279;3;469;39;0;4.605169773
3280;4;469;40;0;5.081399918
3281;5;469;39;0;5.272999763
3282;6;469;38;0;5.814129829
3283;7;469;37;0;5.749390125
3284;1;470;50;0;6.529419899
3285;2;470;50;0;6.620069981
3286;3;470;49;0;6.459899902
3287;4;470;52;0;7.003069878
3288;5;470;51;0;7.207859993
3289;6;470;50;0;7.467370033
3290;7;470;51;0;7.149129868
3291;1;471;49;0;6.652860165
3292;2;471;48;0;6.731019974
3293;3;471;48;0;6.829790115
3294;4;471;46;0;6.932449818
3295;5;471;48;0;7.025539875
3296;6;471;44;0;7.130899906
3297;7;471;44;0;7.207859993
3298;1;472;21;0;5.579730034
3299;2;472;42;0;5.733339787
3300;3;472;49;0;5.768320084
3301;4;472;49;0;5.86646986
3302;5;472;44;0;6.066110134
3303;6;472;47;0;6.234409809
3304;7;472;48;0;6.386879921
3305;1;473;50;1;6.421619892
3306;2;473;48;1;6.375020027
3307;3;473;48;1;6.586170197
3308;4;473;47;1;6.762730122
3309;5;473;50;1;6.748760223
3310;6;473;49;1;6.802390099
3311;7;473;46;1;6.939249992
3312;1;474;52;0;6.715380192
3313;2;474;50;0;6.745240211
3314;3;474;52;0;6.88244009
3315;4;474;51;0;6.980080128
3316;5;474;50;0;7.244229794
3317;6;474;51;0;7.438379765
3318;7;474;52;0;7.177020073
3319;1;475;48;1;6.813439846
3320;2;475;51;1;6.88244009
3321;3;475;50;1;7.003069878
3322;4;475;49;1;7.170119762
3323;5;475;50;1;7.177780151
3324;6;475;48;1;7.244229794
3325;7;475;48;1;7.393260002
3326;1;476;47;1;5.869299889
3327;2;476;49;1;5.857930183
3328;3;476;38;1;5.877739906
3329;4;476;8;0;5.857930183
3330;5;476;43;0;6.586170197
3331;6;476;52;0;6.354370117
3332;7;476;52;0;6.586170197
3333;1;477;47;1;6.280399799
3334;2;477;26;1;6.445720196
3335;3;477;48;1;6.480040073
3336;4;477;48;1;6.77421999
3337;5;477;48;1;6.831950188
3338;6;477;46;1;6.907760143
3339;7;477;49;1;7.003069878
3340;1;478;49;1;6.253829956
3341;2;478;49;1;6.461470127
3342;3;478;48;1;6.536690235
3343;4;478;47;1;6.620069981
3344;5;478;49;1;6.635950089
3345;6;478;49;1;6.751100063
3346;7;478;50;0;6.856460094
3347;1;479;48;0;6.905749798
